sigXX-0.0;sigYY-0.0;sigXX-0.1;sigYY-0.1;sigXX-0.2;sigYY-0.2;sigXX-0.3;sigYY-0.3;sigXX-0.4;sigYY-0.4;tau_sigXX;tau_sigYY;tau_sigXY;aniso_theta;aniso_sig0;aniso_r
-1.086568;-0.557575;-1.067416;-0.547746;-1.010049;-0.518309;-0.913809;-0.468923;-0.770892;-0.395585;-0.736619;-0.716120;-0.367720;nan;nan;nan
-1.086593;-0.558450;-1.067415;-0.548594;-1.009986;-0.519078;-0.913685;-0.469585;-0.770755;-0.396127;-0.736100;-0.715647;-0.368045;nan;nan;nan
-1.086617;-0.559326;-1.067414;-0.549441;-1.009923;-0.519848;-0.913560;-0.470246;-0.770618;-0.396668;-0.735581;-0.715174;-0.368370;nan;nan;nan
-1.086641;-0.560202;-1.067412;-0.550289;-1.009859;-0.520618;-0.913434;-0.470908;-0.770480;-0.397210;-0.735062;-0.714701;-0.368695;nan;nan;nan
-1.086665;-0.561079;-1.067410;-0.551138;-1.009795;-0.521389;-0.913308;-0.471570;-0.770342;-0.397752;-0.734544;-0.714228;-0.369020;nan;nan;nan
-1.086689;-0.561957;-1.067409;-0.551986;-1.009730;-0.522159;-0.913181;-0.472231;-0.770203;-0.398293;-0.734025;-0.713755;-0.369343;nan;nan;nan
-1.086712;-0.562835;-1.067406;-0.552836;-1.009665;-0.522930;-0.913054;-0.472893;-0.770063;-0.398834;-0.733506;-0.713282;-0.369667;nan;nan;nan
-1.086736;-0.563713;-1.067404;-0.553685;-1.009599;-0.523701;-0.912926;-0.473554;-0.769922;-0.399375;-0.732986;-0.712808;-0.369990;nan;nan;nan
-1.086759;-0.564592;-1.067401;-0.554536;-1.009533;-0.524472;-0.912798;-0.474216;-0.769781;-0.399916;-0.732467;-0.712335;-0.370312;nan;nan;nan
-1.086783;-0.565472;-1.067399;-0.555386;-1.009466;-0.525243;-0.912668;-0.474877;-0.769639;-0.400457;-0.731948;-0.711861;-0.370635;nan;nan;nan
-1.086806;-0.566352;-1.067395;-0.556237;-1.009399;-0.526014;-0.912539;-0.475539;-0.769497;-0.400997;-0.731429;-0.711387;-0.370956;nan;nan;nan
-1.086829;-0.567233;-1.067392;-0.557089;-1.009332;-0.526786;-0.912408;-0.476200;-0.769353;-0.401537;-0.730910;-0.710913;-0.371277;nan;nan;nan
-1.086851;-0.568114;-1.067389;-0.557940;-1.009264;-0.527558;-0.912277;-0.476861;-0.769209;-0.402078;-0.730390;-0.710440;-0.371598;nan;nan;nan
-1.086874;-0.568996;-1.067385;-0.558793;-1.009195;-0.528330;-0.912145;-0.477522;-0.769065;-0.402618;-0.729871;-0.709966;-0.371919;nan;nan;nan
-1.086897;-0.569878;-1.067381;-0.559645;-1.009127;-0.529102;-0.912013;-0.478183;-0.768920;-0.403157;-0.729352;-0.709491;-0.372239;nan;nan;nan
-1.086919;-0.570761;-1.067376;-0.560498;-1.009057;-0.529874;-0.911880;-0.478844;-0.768774;-0.403697;-0.728832;-0.709017;-0.372558;nan;nan;nan
-1.086941;-0.571644;-1.067372;-0.561352;-1.008987;-0.530647;-0.911746;-0.479505;-0.768627;-0.404236;-0.728313;-0.708543;-0.372877;nan;nan;nan
-1.086963;-0.572528;-1.067367;-0.562206;-1.008917;-0.531419;-0.911612;-0.480166;-0.768480;-0.404775;-0.727793;-0.708069;-0.373196;nan;nan;nan
-1.086985;-0.573412;-1.067362;-0.563060;-1.008846;-0.532192;-0.911477;-0.480827;-0.768332;-0.405314;-0.727274;-0.707594;-0.373514;nan;nan;nan
-1.087007;-0.574297;-1.067356;-0.563915;-1.008775;-0.532965;-0.911342;-0.481488;-0.768183;-0.405853;-0.726754;-0.707120;-0.373832;nan;nan;nan
-1.087028;-0.575182;-1.067351;-0.564770;-1.008703;-0.533738;-0.911205;-0.482149;-0.768034;-0.406392;-0.726234;-0.706645;-0.374149;nan;nan;nan
-1.087050;-0.576068;-1.067345;-0.565626;-1.008631;-0.534511;-0.911069;-0.482809;-0.767884;-0.406930;-0.725715;-0.706170;-0.374466;nan;nan;nan
-1.087071;-0.576955;-1.067339;-0.566482;-1.008559;-0.535285;-0.910931;-0.483470;-0.767733;-0.407469;-0.725195;-0.705695;-0.374783;nan;nan;nan
-1.087092;-0.577842;-1.067332;-0.567339;-1.008486;-0.536059;-0.910793;-0.484130;-0.767582;-0.408007;-0.724675;-0.705220;-0.375099;nan;nan;nan
-1.087113;-0.578730;-1.067326;-0.568195;-1.008412;-0.536833;-0.910654;-0.484791;-0.767430;-0.408545;-0.724155;-0.704745;-0.375414;nan;nan;nan
-1.087134;-0.579618;-1.067319;-0.569053;-1.008338;-0.537607;-0.910515;-0.485451;-0.767277;-0.409082;-0.723636;-0.704270;-0.375729;nan;nan;nan
-1.087155;-0.580506;-1.067311;-0.569911;-1.008263;-0.538381;-0.910375;-0.486112;-0.767123;-0.409620;-0.723116;-0.703795;-0.376044;nan;nan;nan
-1.087175;-0.581395;-1.067304;-0.570769;-1.008188;-0.539155;-0.910234;-0.486772;-0.766969;-0.410157;-0.722596;-0.703320;-0.376359;nan;nan;nan
-1.087195;-0.582285;-1.067296;-0.571627;-1.008113;-0.539930;-0.910093;-0.487432;-0.766815;-0.410694;-0.722076;-0.702845;-0.376672;nan;nan;nan
-1.087216;-0.583175;-1.067288;-0.572487;-1.008037;-0.540704;-0.909951;-0.488092;-0.766659;-0.411231;-0.721556;-0.702369;-0.376986;nan;nan;nan
-1.087236;-0.584066;-1.067280;-0.573346;-1.007960;-0.541479;-0.909809;-0.488752;-0.766503;-0.411768;-0.721036;-0.701894;-0.377299;nan;nan;nan
-1.087255;-0.584958;-1.067271;-0.574206;-1.007883;-0.542254;-0.909665;-0.489412;-0.766346;-0.412304;-0.720516;-0.701418;-0.377612;nan;nan;nan
-1.087275;-0.585849;-1.067263;-0.575066;-1.007806;-0.543029;-0.909521;-0.490072;-0.766189;-0.412841;-0.719996;-0.700942;-0.377924;nan;nan;nan
-1.087295;-0.586742;-1.067254;-0.575927;-1.007728;-0.543805;-0.909377;-0.490731;-0.766031;-0.413377;-0.719476;-0.700467;-0.378236;nan;nan;nan
-1.087314;-0.587635;-1.067244;-0.576788;-1.007649;-0.544580;-0.909232;-0.491391;-0.765872;-0.413913;-0.718956;-0.699991;-0.378547;nan;nan;nan
-1.087333;-0.588528;-1.067235;-0.577650;-1.007570;-0.545356;-0.909086;-0.492051;-0.765712;-0.414448;-0.718436;-0.699515;-0.378858;nan;nan;nan
-1.087352;-0.589422;-1.067225;-0.578512;-1.007491;-0.546132;-0.908940;-0.492710;-0.765552;-0.414984;-0.717916;-0.699039;-0.379168;nan;nan;nan
-1.087371;-0.590317;-1.067215;-0.579374;-1.007411;-0.546908;-0.908793;-0.493369;-0.765391;-0.415519;-0.717396;-0.698563;-0.379478;nan;nan;nan
-1.087390;-0.591212;-1.067204;-0.580237;-1.007331;-0.547684;-0.908645;-0.494029;-0.765230;-0.416054;-0.716876;-0.698087;-0.379788;nan;nan;nan
-1.087408;-0.592108;-1.067194;-0.581101;-1.007250;-0.548460;-0.908496;-0.494688;-0.765068;-0.416589;-0.716356;-0.697611;-0.380097;nan;nan;nan
-1.087426;-0.593004;-1.067183;-0.581964;-1.007168;-0.549237;-0.908347;-0.495347;-0.764905;-0.417124;-0.715835;-0.697134;-0.380406;nan;nan;nan
-1.087444;-0.593900;-1.067171;-0.582828;-1.007086;-0.550014;-0.908198;-0.496006;-0.764741;-0.417658;-0.715315;-0.696658;-0.380714;nan;nan;nan
-1.087462;-0.594798;-1.067160;-0.583693;-1.007004;-0.550790;-0.908047;-0.496665;-0.764577;-0.418192;-0.714795;-0.696182;-0.381022;nan;nan;nan
-1.087480;-0.595696;-1.067148;-0.584558;-1.006921;-0.551567;-0.907896;-0.497324;-0.764412;-0.418727;-0.714275;-0.695705;-0.381330;nan;nan;nan
-1.087498;-0.596594;-1.067136;-0.585423;-1.006838;-0.552344;-0.907745;-0.497983;-0.764246;-0.419260;-0.713755;-0.695229;-0.381637;nan;nan;nan
-1.087515;-0.597493;-1.067123;-0.586289;-1.006754;-0.553122;-0.907592;-0.498641;-0.764080;-0.419794;-0.713235;-0.694752;-0.381943;nan;nan;nan
-1.087532;-0.598392;-1.067111;-0.587156;-1.006669;-0.553899;-0.907439;-0.499300;-0.763913;-0.420327;-0.712714;-0.694275;-0.382249;nan;nan;nan
-1.087550;-0.599292;-1.067098;-0.588022;-1.006584;-0.554677;-0.907286;-0.499958;-0.763746;-0.420861;-0.712194;-0.693799;-0.382555;nan;nan;nan
-1.087566;-0.600193;-1.067084;-0.588889;-1.006499;-0.555454;-0.907131;-0.500617;-0.763577;-0.421394;-0.711674;-0.693322;-0.382861;nan;nan;nan
-1.087583;-0.601094;-1.067071;-0.589757;-1.006413;-0.556232;-0.906976;-0.501275;-0.763408;-0.421926;-0.711154;-0.692845;-0.383166;nan;nan;nan
-1.087600;-0.601996;-1.067057;-0.590625;-1.006326;-0.557010;-0.906821;-0.501933;-0.763239;-0.422459;-0.710633;-0.692368;-0.383470;nan;nan;nan
-1.087616;-0.602898;-1.067043;-0.591493;-1.006239;-0.557788;-0.906664;-0.502591;-0.763068;-0.422991;-0.710113;-0.691891;-0.383774;nan;nan;nan
-1.087632;-0.603800;-1.067028;-0.592362;-1.006152;-0.558567;-0.906508;-0.503249;-0.762897;-0.423523;-0.709593;-0.691414;-0.384078;nan;nan;nan
-1.087648;-0.604704;-1.067014;-0.593231;-1.006064;-0.559345;-0.906350;-0.503907;-0.762726;-0.424055;-0.709073;-0.690937;-0.384381;nan;nan;nan
-1.087664;-0.605607;-1.066998;-0.594101;-1.005975;-0.560124;-0.906192;-0.504564;-0.762553;-0.424587;-0.708552;-0.690460;-0.384684;nan;nan;nan
-1.087679;-0.606512;-1.066983;-0.594971;-1.005886;-0.560902;-0.906033;-0.505222;-0.762380;-0.425118;-0.708032;-0.689983;-0.384986;nan;nan;nan
-1.087695;-0.607417;-1.066967;-0.595842;-1.005796;-0.561681;-0.905873;-0.505880;-0.762206;-0.425650;-0.707512;-0.689505;-0.385288;nan;nan;nan
-1.087710;-0.608322;-1.066951;-0.596713;-1.005706;-0.562460;-0.905713;-0.506537;-0.762032;-0.426181;-0.706992;-0.689028;-0.385590;nan;nan;nan
-1.087725;-0.609228;-1.066935;-0.597584;-1.005616;-0.563239;-0.905552;-0.507194;-0.761857;-0.426712;-0.706471;-0.688550;-0.385891;nan;nan;nan
-1.087740;-0.610135;-1.066919;-0.598456;-1.005524;-0.564018;-0.905390;-0.507851;-0.761681;-0.427242;-0.705951;-0.688073;-0.386192;nan;nan;nan
-1.087754;-0.611042;-1.066902;-0.599328;-1.005433;-0.564798;-0.905228;-0.508508;-0.761505;-0.427772;-0.705431;-0.687595;-0.386492;nan;nan;nan
-1.087769;-0.611949;-1.066884;-0.600201;-1.005340;-0.565577;-0.905065;-0.509165;-0.761328;-0.428303;-0.704911;-0.687118;-0.386792;nan;nan;nan
-1.087783;-0.612858;-1.066867;-0.601074;-1.005247;-0.566357;-0.904902;-0.509822;-0.761150;-0.428832;-0.704390;-0.686640;-0.387091;nan;nan;nan
-1.087797;-0.613766;-1.066849;-0.601947;-1.005154;-0.567137;-0.904737;-0.510479;-0.760972;-0.429362;-0.703870;-0.686163;-0.387390;nan;nan;nan
-1.087811;-0.614676;-1.066831;-0.602821;-1.005060;-0.567917;-0.904572;-0.511135;-0.760792;-0.429892;-0.703350;-0.685685;-0.387689;nan;nan;nan
-1.087824;-0.615585;-1.066812;-0.603695;-1.004966;-0.568697;-0.904407;-0.511792;-0.760613;-0.430421;-0.702830;-0.685207;-0.387987;nan;nan;nan
-1.087837;-0.616496;-1.066794;-0.604570;-1.004871;-0.569477;-0.904240;-0.512448;-0.760432;-0.430950;-0.702310;-0.684729;-0.388285;nan;nan;nan
-1.087851;-0.617407;-1.066775;-0.605445;-1.004775;-0.570257;-0.904073;-0.513104;-0.760251;-0.431478;-0.701789;-0.684251;-0.388583;nan;nan;nan
-1.087864;-0.618318;-1.066755;-0.606320;-1.004679;-0.571038;-0.903906;-0.513760;-0.760069;-0.432007;-0.701269;-0.683773;-0.388880;nan;nan;nan
-1.087876;-0.619230;-1.066735;-0.607196;-1.004583;-0.571818;-0.903737;-0.514416;-0.759887;-0.432535;-0.700749;-0.683295;-0.389176;nan;nan;nan
-1.087889;-0.620143;-1.066715;-0.608073;-1.004485;-0.572599;-0.903568;-0.515072;-0.759704;-0.433063;-0.700229;-0.682817;-0.389472;nan;nan;nan
-1.087901;-0.621056;-1.066695;-0.608950;-1.004388;-0.573380;-0.903399;-0.515728;-0.759520;-0.433591;-0.699709;-0.682339;-0.389768;nan;nan;nan
-1.087913;-0.621969;-1.066674;-0.609827;-1.004289;-0.574161;-0.903228;-0.516383;-0.759335;-0.434119;-0.699189;-0.681861;-0.390063;nan;nan;nan
-1.087925;-0.622883;-1.066653;-0.610704;-1.004191;-0.574942;-0.903057;-0.517039;-0.759150;-0.434646;-0.698669;-0.681383;-0.390358;nan;nan;nan
-1.087937;-0.623798;-1.066631;-0.611582;-1.004091;-0.575723;-0.902885;-0.517694;-0.758964;-0.435173;-0.698148;-0.680905;-0.390653;nan;nan;nan
-1.087948;-0.624713;-1.066610;-0.612461;-1.003991;-0.576504;-0.902713;-0.518349;-0.758778;-0.435700;-0.697628;-0.680427;-0.390947;nan;nan;nan
-1.087959;-0.625629;-1.066588;-0.613340;-1.003891;-0.577286;-0.902540;-0.519004;-0.758590;-0.436226;-0.697108;-0.679948;-0.391240;nan;nan;nan
-1.087970;-0.626546;-1.066565;-0.614219;-1.003790;-0.578067;-0.902366;-0.519659;-0.758403;-0.436753;-0.696588;-0.679470;-0.391534;nan;nan;nan
-1.087981;-0.627463;-1.066542;-0.615098;-1.003688;-0.578849;-0.902192;-0.520314;-0.758214;-0.437279;-0.696068;-0.678992;-0.391826;nan;nan;nan
-1.087991;-0.628380;-1.066519;-0.615979;-1.003586;-0.579631;-0.902016;-0.520968;-0.758025;-0.437805;-0.695548;-0.678513;-0.392119;nan;nan;nan
-1.088002;-0.629298;-1.066496;-0.616859;-1.003483;-0.580413;-0.901841;-0.521623;-0.757835;-0.438330;-0.695028;-0.678035;-0.392411;nan;nan;nan
-1.088012;-0.630217;-1.066472;-0.617740;-1.003379;-0.581194;-0.901664;-0.522277;-0.757644;-0.438856;-0.694508;-0.677556;-0.392703;nan;nan;nan
-1.088022;-0.631136;-1.066448;-0.618621;-1.003276;-0.581977;-0.901487;-0.522931;-0.757453;-0.439381;-0.693989;-0.677078;-0.392994;nan;nan;nan
-1.088031;-0.632055;-1.066423;-0.619503;-1.003171;-0.582759;-0.901309;-0.523585;-0.757261;-0.439906;-0.693469;-0.676599;-0.393284;nan;nan;nan
-1.088040;-0.632975;-1.066398;-0.620385;-1.003066;-0.583541;-0.901130;-0.524239;-0.757069;-0.440430;-0.692949;-0.676121;-0.393575;nan;nan;nan
-1.088049;-0.633896;-1.066373;-0.621267;-1.002960;-0.584323;-0.900951;-0.524893;-0.756875;-0.440955;-0.692429;-0.675642;-0.393865;nan;nan;nan
-1.088058;-0.634817;-1.066347;-0.622150;-1.002854;-0.585106;-0.900771;-0.525546;-0.756681;-0.441479;-0.691909;-0.675163;-0.394154;nan;nan;nan
-1.088067;-0.635739;-1.066321;-0.623034;-1.002747;-0.585888;-0.900590;-0.526200;-0.756487;-0.442003;-0.691389;-0.674685;-0.394444;nan;nan;nan
-1.088075;-0.636662;-1.066295;-0.623917;-1.002640;-0.586671;-0.900409;-0.526853;-0.756291;-0.442526;-0.690870;-0.674206;-0.394732;nan;nan;nan
-1.088083;-0.637585;-1.066268;-0.624801;-1.002532;-0.587454;-0.900226;-0.527506;-0.756095;-0.443049;-0.690350;-0.673727;-0.395021;nan;nan;nan
-1.088091;-0.638508;-1.066241;-0.625686;-1.002423;-0.588237;-0.900044;-0.528159;-0.755899;-0.443573;-0.689830;-0.673248;-0.395308;nan;nan;nan
-1.088099;-0.639432;-1.066213;-0.626571;-1.002314;-0.589020;-0.899860;-0.528812;-0.755701;-0.444095;-0.689311;-0.672770;-0.395596;nan;nan;nan
-1.088106;-0.640356;-1.066186;-0.627456;-1.002204;-0.589803;-0.899676;-0.529464;-0.755503;-0.444618;-0.688791;-0.672291;-0.395883;nan;nan;nan
-1.088113;-0.641282;-1.066157;-0.628342;-1.002094;-0.590586;-0.899491;-0.530117;-0.755305;-0.445140;-0.688272;-0.671812;-0.396170;nan;nan;nan
-1.088120;-0.642207;-1.066129;-0.629228;-1.001983;-0.591369;-0.899305;-0.530769;-0.755105;-0.445662;-0.687752;-0.671333;-0.396456;nan;nan;nan
-1.088126;-0.643133;-1.066100;-0.630114;-1.001871;-0.592152;-0.899119;-0.531421;-0.754905;-0.446184;-0.687233;-0.670854;-0.396742;nan;nan;nan
-1.088133;-0.644060;-1.066070;-0.631001;-1.001759;-0.592936;-0.898932;-0.532073;-0.754705;-0.446706;-0.686713;-0.670375;-0.397027;nan;nan;nan
-1.088139;-0.644987;-1.066041;-0.631889;-1.001646;-0.593719;-0.898744;-0.532725;-0.754503;-0.447227;-0.686194;-0.669896;-0.397313;nan;nan;nan
-1.088145;-0.645915;-1.066010;-0.632776;-1.001532;-0.594503;-0.898556;-0.533376;-0.754301;-0.447748;-0.685674;-0.669417;-0.397597;nan;nan;nan
-1.088150;-0.646843;-1.065980;-0.633664;-1.001418;-0.595286;-0.898367;-0.534028;-0.754099;-0.448269;-0.685155;-0.668938;-0.397881;nan;nan;nan
-1.088155;-0.647772;-1.065949;-0.634553;-1.001304;-0.596070;-0.898177;-0.534679;-0.753895;-0.448789;-0.684636;-0.668459;-0.398165;nan;nan;nan
-1.088160;-0.648701;-1.065917;-0.635442;-1.001188;-0.596854;-0.897986;-0.535330;-0.753691;-0.449309;-0.684116;-0.667980;-0.398449;nan;nan;nan
-1.088165;-0.649631;-1.065886;-0.636331;-1.001073;-0.597638;-0.897795;-0.535981;-0.753487;-0.449829;-0.683597;-0.667501;-0.398732;nan;nan;nan
-1.088169;-0.650562;-1.065854;-0.637220;-1.000956;-0.598421;-0.897603;-0.536632;-0.753281;-0.450349;-0.683078;-0.667022;-0.399015;nan;nan;nan
-1.088173;-0.651493;-1.065821;-0.638110;-1.000839;-0.599205;-0.897410;-0.537282;-0.753075;-0.450868;-0.682559;-0.666543;-0.399297;nan;nan;nan
-1.088177;-0.652424;-1.065788;-0.639001;-1.000721;-0.599989;-0.897217;-0.537933;-0.752868;-0.451388;-0.682040;-0.666063;-0.399579;nan;nan;nan
-1.088180;-0.653356;-1.065755;-0.639892;-1.000603;-0.600774;-0.897022;-0.538583;-0.752661;-0.451906;-0.681521;-0.665584;-0.399860;nan;nan;nan
-1.088184;-0.654289;-1.065721;-0.640783;-1.000484;-0.601558;-0.896828;-0.539233;-0.752453;-0.452425;-0.681002;-0.665105;-0.400141;nan;nan;nan
-1.088187;-0.655222;-1.065687;-0.641674;-1.000364;-0.602342;-0.896632;-0.539883;-0.752244;-0.452943;-0.680483;-0.664626;-0.400422;nan;nan;nan
-1.088189;-0.656156;-1.065652;-0.642566;-1.000244;-0.603126;-0.896436;-0.540532;-0.752035;-0.453461;-0.679964;-0.664147;-0.400702;nan;nan;nan
-1.088191;-0.657090;-1.065617;-0.643458;-1.000123;-0.603911;-0.896239;-0.541182;-0.751825;-0.453979;-0.679445;-0.663667;-0.400982;nan;nan;nan
-1.088193;-0.658024;-1.065581;-0.644351;-1.000001;-0.604695;-0.896041;-0.541831;-0.751614;-0.454497;-0.678926;-0.663188;-0.401261;nan;nan;nan
-1.088195;-0.658960;-1.065545;-0.645244;-0.999879;-0.605480;-0.895842;-0.542480;-0.751403;-0.455014;-0.678407;-0.662709;-0.401540;nan;nan;nan
-1.088196;-0.659895;-1.065509;-0.646137;-0.999756;-0.606264;-0.895643;-0.543129;-0.751190;-0.455531;-0.677889;-0.662229;-0.401819;nan;nan;nan
-1.088198;-0.660832;-1.065472;-0.647031;-0.999633;-0.607049;-0.895443;-0.543777;-0.750978;-0.456048;-0.677370;-0.661750;-0.402097;nan;nan;nan
-1.088198;-0.661768;-1.065435;-0.647925;-0.999508;-0.607833;-0.895242;-0.544426;-0.750764;-0.456564;-0.676852;-0.661271;-0.402375;nan;nan;nan
-1.088199;-0.662706;-1.065397;-0.648820;-0.999384;-0.608618;-0.895041;-0.545074;-0.750550;-0.457080;-0.676333;-0.660791;-0.402653;nan;nan;nan
-1.088199;-0.663644;-1.065359;-0.649715;-0.999258;-0.609403;-0.894839;-0.545722;-0.750335;-0.457596;-0.675815;-0.660312;-0.402930;nan;nan;nan
-1.088199;-0.664582;-1.065321;-0.650610;-0.999132;-0.610187;-0.894636;-0.546370;-0.750120;-0.458111;-0.675296;-0.659833;-0.403206;nan;nan;nan
-1.088198;-0.665521;-1.065282;-0.651506;-0.999005;-0.610972;-0.894432;-0.547017;-0.749904;-0.458627;-0.674778;-0.659353;-0.403483;nan;nan;nan
-1.088197;-0.666460;-1.065242;-0.652402;-0.998878;-0.611757;-0.894228;-0.547665;-0.749687;-0.459142;-0.674259;-0.658874;-0.403758;nan;nan;nan
-1.088196;-0.667400;-1.065202;-0.653298;-0.998749;-0.612542;-0.894023;-0.548312;-0.749470;-0.459656;-0.673741;-0.658395;-0.404034;nan;nan;nan
-1.088195;-0.668341;-1.065162;-0.654195;-0.998621;-0.613327;-0.893817;-0.548959;-0.749251;-0.460171;-0.673223;-0.657915;-0.404309;nan;nan;nan
-1.088193;-0.669282;-1.065121;-0.655092;-0.998491;-0.614112;-0.893611;-0.549606;-0.749033;-0.460685;-0.672705;-0.657436;-0.404584;nan;nan;nan
-1.088191;-0.670223;-1.065080;-0.655989;-0.998361;-0.614896;-0.893403;-0.550252;-0.748813;-0.461198;-0.672187;-0.656956;-0.404858;nan;nan;nan
-1.088188;-0.671165;-1.065038;-0.656887;-0.998230;-0.615681;-0.893195;-0.550899;-0.748593;-0.461712;-0.671669;-0.656477;-0.405132;nan;nan;nan
-1.088185;-0.672108;-1.064996;-0.657785;-0.998099;-0.616466;-0.892987;-0.551545;-0.748372;-0.462225;-0.671151;-0.655997;-0.405405;nan;nan;nan
-1.088182;-0.673051;-1.064953;-0.658683;-0.997966;-0.617251;-0.892777;-0.552191;-0.748151;-0.462738;-0.670633;-0.655518;-0.405679;nan;nan;nan
-1.088178;-0.673994;-1.064910;-0.659582;-0.997834;-0.618036;-0.892567;-0.552837;-0.747929;-0.463251;-0.670115;-0.655039;-0.405951;nan;nan;nan
-1.088174;-0.674938;-1.064866;-0.660481;-0.997700;-0.618822;-0.892356;-0.553482;-0.747706;-0.463763;-0.669597;-0.654559;-0.406224;nan;nan;nan
-1.088170;-0.675883;-1.064822;-0.661381;-0.997566;-0.619607;-0.892144;-0.554127;-0.747482;-0.464275;-0.669079;-0.654080;-0.406496;nan;nan;nan
-1.088165;-0.676828;-1.064777;-0.662281;-0.997431;-0.620392;-0.891932;-0.554772;-0.747258;-0.464787;-0.668562;-0.653600;-0.406767;nan;nan;nan
-1.088160;-0.677773;-1.064732;-0.663181;-0.997295;-0.621177;-0.891718;-0.555417;-0.747033;-0.465298;-0.668044;-0.653121;-0.407038;nan;nan;nan
-1.088155;-0.678719;-1.064687;-0.664081;-0.997159;-0.621962;-0.891504;-0.556062;-0.746808;-0.465809;-0.667527;-0.652641;-0.407309;nan;nan;nan
-1.088149;-0.679666;-1.064640;-0.664982;-0.997022;-0.622747;-0.891290;-0.556706;-0.746582;-0.466320;-0.667009;-0.652162;-0.407579;nan;nan;nan
-1.088143;-0.680613;-1.064594;-0.665883;-0.996884;-0.623532;-0.891074;-0.557350;-0.746355;-0.466831;-0.666492;-0.651683;-0.407849;nan;nan;nan
-1.088136;-0.681560;-1.064547;-0.666785;-0.996745;-0.624317;-0.890858;-0.557994;-0.746127;-0.467341;-0.665974;-0.651203;-0.408119;nan;nan;nan
-1.088129;-0.682508;-1.064499;-0.667687;-0.996606;-0.625102;-0.890641;-0.558638;-0.745899;-0.467851;-0.665457;-0.650724;-0.408388;nan;nan;nan
-1.088122;-0.683457;-1.064451;-0.668589;-0.996466;-0.625887;-0.890423;-0.559281;-0.745670;-0.468361;-0.664940;-0.650244;-0.408657;nan;nan;nan
-1.088114;-0.684406;-1.064402;-0.669491;-0.996326;-0.626672;-0.890205;-0.559924;-0.745441;-0.468870;-0.664423;-0.649765;-0.408925;nan;nan;nan
-1.088106;-0.685356;-1.064353;-0.670394;-0.996184;-0.627458;-0.889985;-0.560567;-0.745211;-0.469379;-0.663906;-0.649285;-0.409193;nan;nan;nan
-1.088098;-0.686306;-1.064303;-0.671297;-0.996042;-0.628243;-0.889765;-0.561210;-0.744980;-0.469888;-0.663389;-0.648806;-0.409461;nan;nan;nan
-1.088089;-0.687256;-1.064253;-0.672201;-0.995899;-0.629028;-0.889545;-0.561852;-0.744748;-0.470396;-0.662872;-0.648327;-0.409728;nan;nan;nan
-1.088079;-0.688207;-1.064202;-0.673105;-0.995756;-0.629813;-0.889323;-0.562494;-0.744516;-0.470904;-0.662355;-0.647847;-0.409995;nan;nan;nan
-1.088070;-0.689159;-1.064151;-0.674009;-0.995612;-0.630598;-0.889101;-0.563136;-0.744283;-0.471412;-0.661838;-0.647368;-0.410262;nan;nan;nan
-1.088060;-0.690110;-1.064099;-0.674913;-0.995467;-0.631383;-0.888878;-0.563778;-0.744050;-0.471920;-0.661322;-0.646888;-0.410528;nan;nan;nan
-1.088049;-0.691063;-1.064047;-0.675818;-0.995321;-0.632168;-0.888654;-0.564419;-0.743816;-0.472427;-0.660805;-0.646409;-0.410794;nan;nan;nan
-1.088038;-0.692016;-1.063994;-0.676723;-0.995174;-0.632953;-0.888429;-0.565060;-0.743581;-0.472934;-0.660288;-0.645930;-0.411059;nan;nan;nan
-1.088027;-0.692969;-1.063940;-0.677628;-0.995027;-0.633737;-0.888204;-0.565701;-0.743345;-0.473440;-0.659772;-0.645450;-0.411324;nan;nan;nan
-1.088015;-0.693923;-1.063886;-0.678534;-0.994879;-0.634522;-0.887978;-0.566342;-0.743109;-0.473946;-0.659256;-0.644971;-0.411588;nan;nan;nan
-1.088002;-0.694877;-1.063831;-0.679440;-0.994731;-0.635307;-0.887751;-0.566982;-0.742872;-0.474452;-0.658739;-0.644491;-0.411853;nan;nan;nan
-1.087990;-0.695832;-1.063776;-0.680346;-0.994581;-0.636092;-0.887523;-0.567622;-0.742635;-0.474958;-0.658223;-0.644012;-0.412116;nan;nan;nan
-1.087977;-0.696787;-1.063720;-0.681253;-0.994431;-0.636877;-0.887295;-0.568262;-0.742397;-0.475463;-0.657707;-0.643533;-0.412380;nan;nan;nan
-1.087963;-0.697743;-1.063664;-0.682160;-0.994280;-0.637661;-0.887065;-0.568902;-0.742158;-0.475968;-0.657191;-0.643053;-0.412643;nan;nan;nan
-1.087949;-0.698699;-1.063607;-0.683067;-0.994128;-0.638446;-0.886835;-0.569541;-0.741918;-0.476473;-0.656675;-0.642574;-0.412905;nan;nan;nan
-1.087934;-0.699656;-1.063550;-0.683974;-0.993976;-0.639231;-0.886605;-0.570180;-0.741678;-0.476977;-0.656159;-0.642095;-0.413168;nan;nan;nan
-1.087919;-0.700613;-1.063492;-0.684882;-0.993822;-0.640015;-0.886373;-0.570819;-0.741437;-0.477481;-0.655643;-0.641616;-0.413430;nan;nan;nan
-1.087904;-0.701571;-1.063433;-0.685790;-0.993668;-0.640800;-0.886141;-0.571457;-0.741196;-0.477985;-0.655127;-0.641136;-0.413691;nan;nan;nan
